language|Alert_definition|PT|Title|Content|Id|PublishedDate|LinkURI
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Ottawa names new chief justice of <b>Saskatchewan</b> - Law360 Canada|... <b>Saskatchewan</b>, has been appointed as the new chief justice of <b>Saskatchewan</b> ... Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common&nbsp;...|tag:google.com,2013:googlealerts/feed:14502384298381885896|2023-10-11T00:19:01Z|https://www.law360.ca/articles/51516/ottawa-names-new-chief-justice-of-saskatchewan
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Opinion: If it&#39;s easy to override the Charter, then what&#39;s protecting Canadians&#39; rights?|<b>Saskatchewan&#39;s</b> hasty deployment of the notwithstanding clause is the ... <b>Flood</b> relief? Declaration of war? Close: it was to pass a law requiring&nbsp;...|tag:google.com,2013:googlealerts/feed:5341138799362152959|2023-10-11T00:09:44Z|https://www.theglobeandmail.com/opinion/article-if-its-easy-to-override-the-charter-then-whats-protecting-canadians/
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|City releases powerful new anti-racism video featuring <b>Saskatchewan</b> athletes|On Saturday, Oct. 7, the City of Saskatoon launched a new anti-racism video in partnership with the City of Regina at the <b>Saskatchewan</b> Roughriders&nbsp;...|tag:google.com,2013:googlealerts/feed:177946658007822956|2023-10-10T18:06:51Z|https://www.saskatoon.ca/news-releases/city-releases-powerful-new-anti-racism-video-featuring-saskatchewan-athletes
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|"Why a <b>flood</b> prevention plan for Rennie&#39;s River is jammed up | CBC.ca"|Recommended for You &middot; &#39;Queen of Canada&#39; cult threatens <b>Sask</b>. &middot; Grizzly chases herd of bighorn sheep in Kananaskis &middot; Woman living in tent wonders what she&nbsp;...|tag:google.com,2013:googlealerts/feed:12923952502772679117|2023-10-10T18:01:14Z|https://www.cbc.ca/player/play/2271202883795
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|N.S. homeowners try to repair lingering <b>flood</b> damage, but say process is slow, overwhelming - CBC|N.S. homeowners try to repair lingering <b>flood</b> damage, but say process is slow, overwhelming ... News -Canada -<b>Saskatchewan</b>. Cult of self-proclaimed&nbsp;...|tag:google.com,2013:googlealerts/feed:3446314105851138543|2023-10-10T15:56:37Z|https://www.cbc.ca/news/canada/nova-scotia/n-s-homeowners-try-to-repair-lingering-flood-damage-but-say-process-is-slow-overwhelming-1.6989271
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Paintings of Indigenous ways of life in a northern <b>Saskatchewan</b> hamlet return home|... <b>Saskatchewan</b> hamlet with an impressive art collection ... N.S. homeowners try to repair lingering <b>flood</b> damage, but say process is slow, overwhelming.|tag:google.com,2013:googlealerts/feed:7561939288892010355|2023-10-10T09:35:05Z|https://ca.news.yahoo.com/paintings-indigenous-ways-life-northern-214422502.html
fr|" inondation | embacle + ""Nouveau Brunswick"""|Nouveau-Brunswick|Élections <b>Nouveau</b>-<b>Brunswick</b> : les partis d&#39;opposition sont prêts - CIMT-CHAU|Élections <b>Nouveau</b>-<b>Brunswick</b> : les partis d&#39;opposition sont prêts. Publié le ... <b>inondations</b> et des bris aux quatre coins de la région d... Voir plus.|tag:google.com,2013:googlealerts/feed:8003255355396674374|2023-10-10T18:32:02Z|https://cimtchau.ca/nouvelles/elections-nouveau-brunswick-les-partis-dopposition-sont-prets/
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b> : Soupir de soulagement à Petit-Saguenay - TVA Nouvelles|Leur résidence était menacée d&#39;une <b>inondation</b>. «Il y a toujours un ... Alexandre Lachance: l&#39;entreprise de l&#39;influenceur millionnaire radiée au <b>Québec</b>.|tag:google.com,2013:googlealerts/feed:1594255685797702806|2023-10-11T03:10:51Z|https://www.tvanouvelles.ca/2023/10/10/inondations--soupir-de-soulagement-a-petit-saguenay
fr|" inondation | embacle + Québec"|Québec|La rivière du Gouffre sera nettoyée de ses débris - Le Charlevoisien|... <b>inondations</b> (PRAFI) du gouvernement du <b>Québec</b>, ce qui représente 75 % de la facture de 384 434 $. La Municipalité puiser la somme de 96 108 $ dans&nbsp;...|tag:google.com,2013:googlealerts/feed:2550149282846176532|2023-10-11T02:04:33Z|https://www.lecharlevoisien.com/2023/10/10/la-riviere-du-gouffre-sera-nettoyee-de-ses-debris/
fr|" inondation | embacle + Québec"|Québec|Saint-Élie-de-Caxton : une rivière se forme sur leur terrain et détruit tout - Radio-Canada|<b>Inondations</b> en Mauricie : 50 résidents ont été évacuée par bateau. Un ... Elle espère que <b>Québec</b> fournira une aide financière. Publicité. L&#39;équipe&nbsp;...|tag:google.com,2013:googlealerts/feed:3512061354700455201|2023-10-10T22:54:31Z|https://ici.radio-canada.ca/nouvelle/2016680/destruction-terrain-pluie-inondations-maskinonge
fr|" inondation | embacle + Québec"|Québec|"<b>Inondations</b> : Saint-Élie-de-Caxton demande l&#39;aide de <b>Québec</b> | TVA Nouvelles"|Saint-Élie-de-Caxton espère avoir de l&#39;aide financière du gouvernement du <b>Québec</b> rapidement pour éviter que les installations temporaires ne&nbsp;...|tag:google.com,2013:googlealerts/feed:13325632769891467482|2023-10-10T22:50:47Z|https://www.tvanouvelles.ca/2023/10/10/inondations--saint-elie-de-caxton-demande-laide-de-quebec
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b>: l&#39;aide financière arrivera rapidement - Le Nouvelliste|Le gouvernement du <b>Québec</b> ne devrait pas tarder à rendre disponible l&#39;argent servant à soutenir les municipalités et les citoyens victimes des&nbsp;...|tag:google.com,2013:googlealerts/feed:4923833403280904360|2023-10-10T22:21:15Z|https://www.lenouvelliste.ca/actualites/actualites-locales/2023/10/10/inondations-laide-financiere-arrivera-rapidement-5HZBEZJW5BHNBOKMJNTW3MAWDY/
fr|" inondation | embacle + Québec"|Québec|Forts vents : un voilier coule dans les eaux du lac Témiscouata - Ciel Fm|Des milliers de clients d&#39;Hydro-<b>Québec</b> ont été plongés dans le noir. Dans certains cas, les pannes ont duré pendant plus de 24 heures. Des <b>inondations</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:13261909042933606664|2023-10-10T21:44:34Z|https://www.ciel103.com/nouvelle/6360-forts-vents-un-voilier-coule-dans-les-eaux-du-lac-temiscouata
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b> en Birmanie: environ 14 000 personnes déplacées - TVA Nouvelles|En collaboration avec nos partenaires &middot; Les Fermes Burnbrae : fiers partenaires des producteurs d&#39;oeufs <b>québécois</b> &middot; Prix Nobilis : l&#39;excellence des&nbsp;...|tag:google.com,2013:googlealerts/feed:2153743781541077098|2023-10-10T21:43:23Z|https://www.tvanouvelles.ca/2023/10/10/inondations-en-birmanie-environ-14-000-personnes-deplacees
fr|" inondation | embacle + Québec"|Québec|L&#39;heure est aux réparations en Mauricie après les pluies diluviennes de la fin de semaine|La municipalité de Saint-Mathieu-du-Parc a été lourdement touchée et demande à <b>Québec</b> le statut de municipalité sinistrée. ... <b>Inondations</b> en Mauricie :&nbsp;...|tag:google.com,2013:googlealerts/feed:17483792903677727250|2023-10-10T21:14:13Z|https://ici.radio-canada.ca/nouvelle/2016590/reparations-mrc-mekinac-maskinonge-pluies
fr|" inondation | embacle + Québec"|Québec|"Une première rue éponge pour tenter de réduire les risques d&#39;<b>inondations</b> | La Presse"|<b>Québec</b> et Canada &middot; États-Unis &middot; Europe &middot; Asie &middot; Amérique latine &middot; Caraïbes ... La rue éponge améliorera-t-elle la situation des citoyens confrontés à&nbsp;...|tag:google.com,2013:googlealerts/feed:11048748059362636071|2023-10-10T21:04:06Z|https://www.lapresse.ca/actualites/grand-montreal/2023-10-10/une-premiere-rue-eponge-pour-tenter-de-reduire-les-risques-d-inondations.php
fr|" inondation | embacle + Québec"|Québec|Centre-du-<b>Québec</b>: un suspect arrêté pour des vols dans les véhicules - Le Nouvelliste|Centre-du-<b>Québec</b>: un suspect arrêté pour des vols dans les véhicules. Par ... <b>Inondations</b>: «Ça va prendre de l&#39;aide du gouvernement» &middot; Actualités&nbsp;...|tag:google.com,2013:googlealerts/feed:14336257212163064059|2023-10-10T20:20:35Z|https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/2023/10/10/centre-du-quebec-un-suspect-arrete-pour-des-vols-dans-les-vehicules-W2HPTJTSYZA3FOPLVVHDTALGU4/
fr|" inondation | embacle + Québec"|Québec|Après les pluies diluviennes, l&#39;heure est au bilan à Saint-Ours - SorelTracy Magazine|Il ne faut pas oublier les gens d&#39;Hydro-<b>Québec</b>, la Sûreté du <b>Québec</b>, le ... (Voir texte :https://www.soreltracy.com/<b>inondation</b>-glissement-de&nbsp;...|tag:google.com,2013:googlealerts/feed:17626545076841774198|2023-10-10T17:22:03Z|https://www.soreltracy.com/apres-les-pluies-diluviennes-lheure-est-au-bilan-a-saint-ours/
fr|" inondation | embacle + Québec"|Québec|"Birmanie | Environ 14 000 personnes déplacées en raison d&#39;<b>inondations</b> | La Presse"|Je ne m&#39;attendais pas à voir autant d&#39;eau ici » : en Birmanie, des <b>inondations</b> ... <b>Québec</b> et Canada &middot; États-Unis &middot; Europe &middot; Asie &middot; Amérique latine&nbsp;...|tag:google.com,2013:googlealerts/feed:15926970889953181501|2023-10-10T17:12:41Z|https://www.lapresse.ca/international/asie-et-oceanie/2023-10-10/birmanie/environ-14-000-personnes-deplacees-en-raison-d-inondations.php
fr|" inondation | embacle + Québec"|Québec|"Mes chevaux et ma chèvre «auraient été immergés», témoigne un citoyen | JDQ"|Suite aux pluies diluviennes qui ont frappé le <b>Québec</b> en fin de semaine, André Corbeil, un résident de Lavaltrie , a été complètement <b>inondé</b>.|tag:google.com,2013:googlealerts/feed:6415688862720874085|2023-10-10T17:10:20Z|https://www.journaldequebec.com/2023/10/10/mes-chevaux-et-ma-chevre-auraient-ete-immerges-temoigne-un-citoyen
fr|" inondation | embacle + Québec"|Québec|Pluie à Petit-Saguenay: retour à la normale - CKAJ|... <b>inondation</b> majeure, alors que ce seuil n&#39;avait été atteint que deux ... Jour de l&#39;Action de grâce au <b>Québec</b>: ouvert ou fermé ? 7 octobre, 2023.|tag:google.com,2013:googlealerts/feed:8029822375998039965|2023-10-10T13:37:54Z|https://ckaj.org/pluie-a-petit-saguenay-retour-a-la-normale/
fr|" inondation | embacle + Québec"|Québec|Slovénie: un maire veut démolir son village pour l&#39;adapter aux changements climatiques|Sous le choc des <b>inondations</b> qui ont dévasté la Slovénie cet été, un maire a décidé d&#39;opter pour une méthode radicale.|tag:google.com,2013:googlealerts/feed:2027049053901299141|2023-10-10T12:51:22Z|https://www.journaldequebec.com/2023/10/10/slovenie-un-maire-veut-demolir-son-village-pour-ladapter-aux-changements-climatiques
fr|" inondation | embacle + Québec"|Québec|"Saint-Mathieu-du-Parc s&#39;attend à être déclaré municipalité sinistrée | Radio-Canada.ca"|<b>Inondations</b> en Mauricie : 50 résidents ont été évacués par bateau &middot; Les ... Le campus de <b>Québec</b> du Cégep Limoilou en automne. Enseignement&nbsp;...|tag:google.com,2013:googlealerts/feed:12721432589515581835|2023-10-10T11:47:19Z|https://ici.radio-canada.ca/nouvelle/2016470/saint-mathieu-parc-aide-inondations
fr|" inondation | embacle + Québec"|Québec|Effondrement des berges du lac Bell et du camping Bivouak, à Saint-Élie-de-Caxton|<b>Inondations</b> en Mauricie : une évacuation par bateau est envisagée pour 50 résidents ... Le campus de <b>Québec</b> du Cégep Limoilou en automne. Enseignement&nbsp;...|tag:google.com,2013:googlealerts/feed:3230131989514804356|2023-10-10T11:29:13Z|https://ici.radio-canada.ca/nouvelle/2016427/camping-bivouak-saint-elie-caxton
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b> en Birmanie: environ 14 000 personnes déplacées - Le Journal de Québec|Les <b>inondations</b> ont commencé en juillet, affectant neuf régions de la Birmanie. La saison de la mousson (mai-octobre) apporte son lot de fortes pluies&nbsp;...|tag:google.com,2013:googlealerts/feed:18092778314449905231|2023-10-10T09:09:24Z|https://www.journaldequebec.com/2023/10/10/inondations-en-birmanie-environ-14-000-personnes-deplacees
fr|" inondation | embacle + Québec"|Québec|<b>Inondations</b> en Birmanie: environ 14 000 personnes déplacées - Le Journal de Montréal|<b>Inondations</b> en Birmanie: environ 14 000 personnes déplacées. <b>Inondations</b> ... <b>Québec</b> &middot; Les plus beaux planchers à adopter pour un décor scandinave. www&nbsp;...|tag:google.com,2013:googlealerts/feed:14511032064177887548|2023-10-10T09:08:24Z|https://www.journaldemontreal.com/2023/10/10/inondations-en-birmanie-environ-14-000-personnes-deplacees
fr|" inondation | embacle + Québec"|Québec|<b>Québec</b> solidaire veut relancer la réforme sur le mode de scrutin - Le Nouvelliste|<b>Québec</b> solidaire (QS) demande au premier ministre François Legault de renouer ... <b>Inondations</b>: «Ça va prendre de l&#39;aide du gouvernement» &middot; Actualités&nbsp;...|tag:google.com,2013:googlealerts/feed:7357034870309905519|2023-10-10T06:08:06Z|https://www.lenouvelliste.ca/actualites/politique/2023/10/09/quebec-solidaire-veut-relancer-la-reforme-sur-le-mode-de-scrutin-5R6XA44NMJAWXEQU4XIPLEF4GE/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Halifax business owner still knee-deep in insurance red tape after summer <b>flood</b>|<b>Nova Scotia</b> continues to count the costs after torrential rains and flash floods inundated the province on July 22, claiming three lives and&nbsp;...|tag:google.com,2013:googlealerts/feed:12953318917999487134|2023-10-10T20:00:59Z|https://www.theglobeandmail.com/business/industry-news/property-report/article-halifax-business-owner-still-knee-deep-in-insurance-red-tape-after/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|<b>N.S.</b> homeowners try to repair lingering <b>flood</b> damage, but say process is slow, overwhelming - CBC|Some families are turning to <b>Nova Scotia&#39;s</b> Disaster Financial Assistance program to cover the cost of uninsurable damages.|tag:google.com,2013:googlealerts/feed:17490310976696824182|2023-10-10T19:55:06Z|https://www.cbc.ca/news/canada/nova-scotia/n-s-homeowners-try-to-repair-lingering-flood-damage-but-say-process-is-slow-overwhelming-1.6989271
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|<b>N.S.</b> homeowners try to repair lingering <b>flood</b> damage, but say process is slow, overwhelming - CBC|Residents like Natasha Hatchard-Pemberton of Three Mile Plains, <b>N.S.</b>, say dealing with insurance claims and finding professional help, all while&nbsp;...|tag:google.com,2013:googlealerts/feed:7586276671117349908|2023-10-10T09:04:30Z|https://www.cbc.ca/lite/story/1.6989271
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|A vital linchpin: celebrating the life cycle of the <b>B.C.</b> salmon - Chemainus Valley Courier|As the first leaves of autumn fall, one of nature&#39;s most mesmerizing spectacles unfolds across <b>British Columbia</b>. ... <b>Flood</b> mitigation work&nbsp;...|tag:google.com,2013:googlealerts/feed:9393388989440272141|2023-10-11T23:26:27Z|https://www.chemainusvalleycourier.ca/trending-now/a-vital-linchpin-celebrating-the-life-cycle-of-the-bc-salmon-5887458
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>B.C.</b> First Nation &#39;furious&#39; after feds reject order to protect endangered owls - CTV News Vancouver|The chief of a <b>British Columbia</b> First Nation ... Here are the facts. In the days since Hamas militants stormed into Israel on Saturday morning, a <b>flood</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:17921749920101958778|2023-10-11T21:11:59Z|https://bc.ctvnews.ca/b-c-first-nation-furious-after-feds-reject-order-to-protect-endangered-owls-1.6597464
